47,0,4843.00
61,0,4763.00
61,0,4763.00
62,0,4845.00
66,1,4981.00
67,1,4988.00
68,1,5000.00
68,1,5000.00
70,1,4563.00
70,1,4563.00
70,1,4563.00
70,1,4563.00
71,1,4979.00
72,1,4974.00
73,2,4943.00
74,2,4976.00
75,2,4993.00
76,2,4968.00
77,2,4985.00
77,2,4985.00
78,2,4990.00
78,2,4990.00
79,2,4993.00
79,2,4993.00
80,3,4997.00
81,3,4989.00
82,3,4978.00
83,3,4978.00
84,3,4991.00
84,3,4991.00
85,3,4995.00
85,3,4995.00
85,3,4995.00
85,3,4995.00
86,4,4994.00
86,4,4994.00
87,4,4990.00
88,4,5000.00
89,4,4996.00
89,4,4996.00
89,4,4996.00
90,4,4890.00
91,4,4938.00
92,4,4934.00
93,5,4999.00
93,5,4999.00
94,5,4955.00
96,5,4996.00
96,5,4996.00
97,5,4999.00
97,5,4999.00
99,5,4987.00
99,5,4987.00
100,5,5000.00
100,6,5000.00
101,6,4999.00
101,6,4999.00
102,6,4998.00
103,6,4986.00
103,6,4986.00
103,6,4986.00
104,6,4986.00
104,6,4986.00
104,6,4986.00
106,7,4987.00
106,7,4987.00
107,7,4998.00
107,7,4998.00
107,7,4998.00
107,7,4998.00
107,7,4998.00
108,7,5000.00
108,7,5000.00
108,7,5000.00
108,8,5000.00
109,8,4999.00
109,8,4999.00
110,8,4995.00
110,8,4995.00
111,8,4995.00
111,8,4995.00
111,8,4995.00
111,8,4995.00
112,8,5000.00
112,8,5000.00
113,9,4283.00
114,9,4267.00
116,9,4320.00
117,9,4324.00
118,9,4533.00
120,9,4565.00
121,9,4602.00
123,9,4725.00
123,9,4725.00
124,9,4756.00
126,10,4937.00
127,10,4961.00
129,10,4990.00
130,10,4625.00
132,10,4726.00
133,10,4831.00
134,10,4856.00
136,10,4712.00
137,10,4727.00
139,11,4858.00
140,11,4920.00
141,11,4900.00
143,11,4931.00
144,11,4974.00
144,11,4974.00
146,11,4987.00
147,11,5000.00
147,11,5000.00
149,11,4985.00
150,12,4913.00
151,12,4988.00
152,12,4977.00
154,12,4974.00
155,12,4986.00
155,12,4986.00
155,12,4986.00
156,12,4988.00
157,12,4997.00
158,12,4994.00
158,13,4994.00
159,13,4995.00
159,13,4995.00
160,13,4998.00
160,13,4998.00
160,13,4998.00
161,13,4988.00
162,13,4995.00
162,13,4995.00
162,13,4995.00
163,14,5000.00
163,14,5000.00
163,14,5000.00
163,14,5000.00
164,14,4975.00
165,14,4994.00
165,14,4994.00
165,14,4994.00
166,14,5000.00
167,14,4990.00
168,14,4998.00
168,15,4998.00
168,15,4998.00
169,15,4999.00
169,15,4999.00
169,15,4999.00
169,15,4999.00
170,15,4993.00
170,15,4993.00
170,15,4993.00
170,15,4993.00
171,16,4999.00
171,16,4999.00
171,16,4999.00
172,16,4999.00
172,16,4999.00
172,16,4999.00
174,16,4992.00
174,16,4992.00
174,16,4992.00
174,16,4992.00
175,17,4998.00
177,17,4978.00
178,17,4975.00
179,17,4997.00
180,17,4981.00
180,17,4981.00
181,17,4996.00
182,17,4976.00
183,17,4982.00
183,17,4982.00
184,18,4991.00
184,18,4991.00
185,18,4981.00
186,18,4985.00
187,18,4997.00
187,18,4997.00
188,18,4996.00
189,18,4996.00
189,18,4996.00
190,18,4998.00
190,19,4998.00
190,19,4998.00
190,19,4998.00
190,19,4998.00
191,19,4998.00
191,19,4998.00
191,19,4998.00
191,19,4998.00
191,19,4998.00
191,19,4998.00
192,20,5000.00
192,20,5000.00
193,20,4954.00
194,20,4964.00
194,20,4964.00
195,20,4983.00
196,20,4996.00
196,20,4996.00
197,20,5000.00
198,20,4995.00
198,21,4995.00
198,21,4995.00
199,21,4997.00
199,21,4997.00
199,21,4997.00
200,21,5000.00
200,21,5000.00
201,21,5000.00
201,21,5000.00
201,21,5000.00
202,22,4992.00
203,22,5000.00
203,22,5000.00
203,22,5000.00
203,22,5000.00
203,22,5000.00
203,22,5000.00
204,22,5000.00
204,22,5000.00
204,22,5000.00
204,22,5000.00
204,23,5000.00
205,23,4992.00
205,23,4992.00
205,23,4992.00
205,23,4992.00
206,23,5000.00
206,23,5000.00
206,23,5000.00
207,23,4997.00
207,23,4997.00
208,24,4998.00
208,24,4998.00
208,24,4998.00
208,24,4998.00
209,24,5000.00
209,24,5000.00
209,24,5000.00
210,24,4997.00
210,24,4997.00
210,24,4997.00
210,25,4997.00
210,25,4997.00
210,25,4997.00
210,25,4997.00
210,25,4997.00
211,25,5000.00
211,25,5000.00
211,25,5000.00
211,25,5000.00
211,25,5000.00
212,26,5000.00
212,26,5000.00
213,26,4970.00
213,26,4970.00
215,26,4991.00
215,26,4991.00
215,26,4991.00
215,26,4991.00
216,26,4998.00
216,26,4998.00
216,27,4998.00
217,27,4998.00
218,27,3795.00
219,27,3828.00
220,27,3887.00
220,27,3887.00
222,27,3935.00
224,27,4829.00
225,27,4939.00
226,27,4279.00
228,28,4775.00
229,28,4851.00
231,28,4890.00
232,28,4895.00
233,28,4548.00
234,28,4451.00
236,28,4589.00
237,28,4568.00
239,28,4650.00
240,28,4532.00
242,29,4610.00
243,29,4708.00
245,29,4747.00
246,29,4670.00
247,29,4687.00
249,29,4786.00
250,29,4888.00
251,29,4888.00
253,29,4820.00
254,30,4847.00
256,30,4920.00
257,30,4996.00
257,30,4996.00
258,30,4907.00
260,30,4868.00
261,30,4878.00
262,30,4910.00
264,30,4854.00
265,30,4997.00
265,31,4997.00
267,31,4953.00
267,31,4953.00
269,31,4939.00
270,31,4952.00
272,31,4978.00
273,31,4991.00
274,31,4998.00
274,31,4998.00
275,31,4994.00
276,32,4998.00
276,32,4998.00
276,32,4998.00
277,32,4986.00
278,32,4993.00
278,32,4993.00
279,32,4998.00
279,32,4998.00
280,32,4997.00
281,32,4976.00
282,33,4992.00
282,33,4992.00
283,33,4992.00
283,33,4992.00
283,33,4992.00
284,33,4997.00
284,33,4997.00
285,33,4977.00
285,33,4977.00
286,33,4960.00
287,34,4982.00
288,34,5000.00
288,34,5000.00
288,34,5000.00
289,34,4994.00
289,34,4994.00
290,34,4995.00
290,34,4995.00
291,34,4999.00
291,34,4999.00
292,35,4998.00
293,35,4999.00
293,35,4999.00
293,35,4999.00
293,35,4999.00
294,35,5000.00
294,35,5000.00
294,35,5000.00
294,35,5000.00
295,35,4999.00
295,36,4999.00
296,36,4999.00
296,36,4999.00
297,36,4998.00
297,36,4998.00
297,36,4998.00
297,36,4998.00
297,36,4998.00
298,36,4999.00
298,36,4999.00
299,37,4955.00
299,37,4955.00
300,37,4999.00
301,37,4992.00
301,37,4992.00
303,37,4999.00
303,37,4999.00
303,37,4999.00
304,37,4997.00
304,37,4997.00
305,38,5000.00
305,38,5000.00
306,38,4999.00
306,38,4999.00
306,38,4999.00
306,38,4999.00
306,38,4999.00
307,38,4995.00
308,38,4998.00
308,38,4998.00
308,38,4998.00
308,39,4998.00
308,39,4998.00
309,39,5000.00
309,39,5000.00
309,39,5000.00
309,39,5000.00
310,39,4925.00
310,39,4925.00
312,39,4941.00
312,39,4941.00
313,40,4956.00
314,40,4983.00
315,40,4989.00
315,40,4989.00
316,40,4989.00
317,40,4985.00
317,40,4985.00
318,40,4992.00
318,40,4992.00
319,40,4998.00
320,41,4998.00
320,41,4998.00
320,41,4998.00
321,41,4995.00
321,41,4995.00
321,41,4995.00
321,41,4995.00
321,41,4995.00
322,41,4999.00
322,41,4999.00
324,42,4968.00
325,42,5000.00
325,42,5000.00
326,42,4992.00
326,42,4992.00
327,42,4997.00
327,42,4997.00
328,42,4999.00
328,42,4999.00
330,42,4998.00
330,43,4998.00
330,43,4998.00
331,43,4996.00
331,43,4996.00
331,43,4996.00
332,43,4998.00
332,43,4998.00
332,43,4998.00
332,43,4998.00
333,43,4998.00
333,44,4998.00
333,44,4998.00
334,44,5000.00
334,44,5000.00
334,44,5000.00
335,44,4993.00
336,44,5000.00
336,44,5000.00
336,44,5000.00
336,44,5000.00
336,45,5000.00
337,45,4993.00
338,45,5000.00
338,45,5000.00
338,45,5000.00
338,45,5000.00
338,45,5000.00
339,45,4999.00
339,45,4999.00
339,45,4999.00
339,46,4999.00
339,46,4999.00
340,46,4959.00
