53,4558.00
53,4558.00
61,4713.00
62,4767.00
64,4781.00
66,4862.00
67,4944.00
68,4902.00
69,4913.00
70,4924.00
71,4949.00
73,4990.00
74,4968.00
75,4991.00
76,4981.00
76,4981.00
77,4992.00
78,4994.00
79,4995.00
81,4999.00
81,4999.00
81,4999.00
82,4994.00
82,4994.00
84,4997.00
84,4997.00
85,4980.00
85,4980.00
85,4980.00
87,4976.00
87,4976.00
88,5000.00
88,5000.00
89,4996.00
89,4996.00
90,4996.00
90,4996.00
90,4996.00
91,4991.00
92,4997.00
92,4997.00
92,4997.00
93,4900.00
94,4916.00
95,4915.00
96,4982.00
97,4979.00
98,4988.00
98,4988.00
100,4968.00
101,4951.00
102,4960.00
102,4960.00
103,4994.00
104,4988.00
104,4988.00
106,4953.00
107,4977.00
108,4999.00
108,4999.00
108,4999.00
110,5000.00
110,5000.00
111,4998.00
111,4998.00
112,4990.00
113,5000.00
113,5000.00
113,5000.00
114,4998.00
114,4998.00
114,4998.00
115,4997.00
115,4997.00
116,4999.00
116,4999.00
116,4999.00
116,4999.00
116,4999.00
116,4999.00
117,5000.00
117,5000.00
117,5000.00
117,5000.00
117,5000.00
119,4958.00
119,4958.00
120,4984.00
121,4995.00
122,4978.00
123,4989.00
124,4994.00
124,4994.00
124,4994.00
124,4994.00
125,4997.00
126,4992.00
127,4990.00
128,5000.00
129,4384.00
129,4384.00
130,4383.00
131,4686.00
133,4574.00
134,4491.00
135,4613.00
137,4605.00
138,4680.00
139,4672.00
142,4717.00
143,4729.00
144,4846.00
145,4857.00
147,4972.00
148,4844.00
149,4791.00
150,4928.00
151,4904.00
152,4803.00
154,4880.00
155,4821.00
157,4871.00
159,4899.00
159,4899.00
160,4855.00
162,4968.00
162,4968.00
164,4971.00
165,4992.00
166,4941.00
167,4951.00
168,4965.00
168,4965.00
169,4992.00
170,4998.00
171,4981.00
172,4999.00
173,4993.00
174,4992.00
175,5000.00
175,5000.00
175,5000.00
175,5000.00
176,4997.00
176,4997.00
176,4997.00
177,4999.00
177,4999.00
177,4999.00
177,4999.00
178,5000.00
178,5000.00
178,5000.00
179,4996.00
179,4996.00
179,4996.00
179,4996.00
180,4998.00
180,4998.00
181,4976.00
181,4976.00
182,4995.00
182,4995.00
183,4997.00
183,4997.00
184,4997.00
184,4997.00
184,4997.00
184,4997.00
185,4998.00
185,4998.00
186,4999.00
186,4999.00
186,4999.00
187,5000.00
187,5000.00
188,4998.00
188,4998.00
188,4998.00
189,5000.00
189,5000.00
190,4993.00
190,4993.00
191,4934.00
193,4969.00
193,4969.00
195,4998.00
195,4998.00
196,4992.00
196,4992.00
197,4971.00
198,4996.00
199,4985.00
199,4985.00
200,5000.00
200,5000.00
201,4992.00
201,4992.00
201,4992.00
202,4998.00
202,4998.00
203,5000.00
203,5000.00
203,5000.00
203,5000.00
203,5000.00
204,4999.00
204,4999.00
204,4999.00
205,5000.00
205,5000.00
206,5000.00
207,4987.00
208,4996.00
208,4996.00
208,4996.00
208,4996.00
209,4999.00
209,4999.00
210,4998.00
210,4998.00
211,4945.00
211,4945.00
211,4945.00
212,4983.00
213,4963.00
213,4963.00
214,4997.00
214,4997.00
215,4992.00
215,4992.00
216,5000.00
216,5000.00
217,4994.00
217,4994.00
218,4995.00
218,4995.00
218,4995.00
219,4999.00
219,4999.00
219,4999.00
219,4999.00
220,4997.00
220,4997.00
220,4997.00
220,4997.00
221,5000.00
221,5000.00
221,5000.00
221,5000.00
221,5000.00
221,5000.00
221,5000.00
222,4999.00
222,4999.00
222,4999.00
222,4999.00
222,4999.00
222,4999.00
222,4999.00
223,4999.00
223,4999.00
224,5000.00
224,5000.00
224,5000.00
225,4997.00
225,4997.00
226,5000.00
226,5000.00
226,5000.00
228,4976.00
229,4947.00
229,4947.00
230,5000.00
231,4988.00
233,4997.00
233,4997.00
234,4995.00
234,4995.00
234,4995.00
235,4993.00
236,4999.00
236,4999.00
237,4993.00
237,4993.00
238,4995.00
238,4995.00
238,4995.00
239,4999.00
240,4998.00
240,4998.00
240,4998.00
240,4998.00
240,4998.00
241,4999.00
241,4999.00
241,4999.00
242,4984.00
242,4984.00
242,4984.00
243,4988.00
244,4997.00
244,4997.00
244,4997.00
245,4998.00
245,4998.00
245,4998.00
245,4998.00
245,4998.00
245,4998.00
245,4998.00
245,4998.00
246,5000.00
246,5000.00
246,5000.00
246,5000.00
246,5000.00
246,5000.00
246,5000.00
246,5000.00
246,5000.00
247,5000.00
247,5000.00
247,5000.00
247,5000.00
247,5000.00
247,5000.00
247,5000.00
247,5000.00
247,5000.00
247,5000.00
247,5000.00
247,5000.00
247,5000.00
247,5000.00
247,5000.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
248,4999.00
249,4998.00
249,4998.00
249,4998.00
249,4998.00
249,4998.00
249,4998.00
249,4998.00
249,4998.00
249,4998.00
249,4998.00
249,4998.00
249,4998.00
249,4998.00
249,4998.00
249,4998.00
249,4998.00
249,4998.00
249,4998.00
249,4998.00
249,4998.00
249,4998.00
250,4305.00
250,4305.00
251,4267.00
253,4356.00
254,4368.00
256,4458.00
256,4458.00
258,4919.00
259,4749.00
261,4426.00
262,4549.00
264,4626.00
265,4589.00
266,4680.00
268,4742.00
269,4793.00
272,4895.00
272,4895.00
273,4888.00
275,4875.00
276,4910.00
277,4999.00
279,4942.00
280,4898.00
281,4859.00
282,4931.00
284,4996.00
285,4947.00
285,4947.00
286,4972.00
288,4967.00
288,4967.00
290,4995.00
291,4979.00
291,4979.00
292,4998.00
293,4999.00
293,4999.00
294,4997.00
294,4997.00
295,4994.00
296,4997.00
296,4997.00
297,4987.00
299,4983.00
299,4983.00
300,4986.00
300,4986.00
300,4986.00
301,5000.00
301,5000.00
302,4995.00
302,4995.00
302,4995.00
303,5000.00
303,5000.00
304,4999.00
304,4999.00
304,4999.00
304,4999.00
304,4999.00
305,4985.00
305,4985.00
306,4992.00
306,4992.00
307,4992.00
307,4992.00
307,4992.00
307,4992.00
308,5000.00
308,5000.00
308,5000.00
310,5000.00
310,5000.00
310,5000.00
310,5000.00
311,4991.00
311,4991.00
311,4991.00
312,4988.00
